,Unnamed: 0,Name,Location,Price,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Mileage_new,Brand,Name_new
2914,2914,Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,7818.1,1998_2006,240000,Diesel,Manual,Other,12.8,2494,102.0,Others,12.8,Toyota,Innova 2.5 G4 Diesel 8-seater
2915,2915,Maruti Wagon R LXI,Mumbai,4982.12,2013_2014,25422,Others,Manual,First,22.5,998,67.04,Others,22.5,Maruti,Wagon R LXI
2916,2916,Maruti Ertiga VDI,Mumbai,14179.88,2017_2019,14000,Diesel,Manual,First,25.47,1248,88.5,7,25.47,Maruti,Ertiga VDI
2917,2917,Maruti Alto LXi BSIII,Hyderabad,2606.03,2007_2012,66000,Others,Manual,First,19.7,796,46.3,Others,19.7,Maruti,Alto LXi BSIII
2918,2918,Maruti A-Star Vxi,Kochi,4399.6,2007_2012,55324,Others,Manual,First,19.0,998,66.1,Others,19.0,Maruti,A-Star Vxi
2919,2919,BMW X5 3.0d,Bangalore,27210.04,2007_2012,90000,Diesel,Automatic,First,11.0,2993,235.0,Others,11.0,BMW,X5 3.0d
2920,2920,Mahindra KUV 100 G80 K6 Plus 5Str,Kolkata,6898.32,2017_2019,43000,Others,Manual,First,18.15,1198,82.0,Others,18.15,Mahindra,KUV 100 G80 K6 Plus 5Str
2921,2921,Hyundai i10 Magna AT,Bangalore,4522.23,2007_2012,58483,Others,Automatic,Other,19.2,1197,80.0,Others,19.2,Hyundai,i10 Magna AT
2922,2922,Honda Civic 2006-2010 1.8 S AT,Pune,3985.7,2007_2012,93000,Others,Automatic,Other,12.9,1799,130.0,Others,12.9,Honda,Civic 2006-2010 1.8 S AT
2923,2923,Hyundai i10 Sportz 1.2,Hyderabad,4598.88,2007_2012,50000,Others,Manual,First,20.36,1197,78.9,Others,20.36,Hyundai,i10 Sportz 1.2
2924,2924,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Ahmedabad,23760.88,2013_2014,78616,Diesel,Automatic,Other,14.84,2143,170.0,Others,14.84,Mercedes-Benz,New C-Class C 220 CDI Elegance AT
2925,2925,Toyota Etios G,Pune,4292.29,2007_2012,37000,Others,Manual,First,17.6,1496,88.73,Others,17.6,Toyota,Etios G
2926,2926,Honda City 1.5 E MT,Kolkata,3832.4,2007_2012,54801,Others,Manual,First,17.0,1497,118.0,Others,17.0,Honda,City 1.5 E MT
2927,2927,Maruti Swift Dzire VDI,Bangalore,8814.52,2013_2014,29000,Diesel,Manual,First,23.4,1248,74.0,Others,23.4,Maruti,Swift Dzire VDI
2928,2928,Maruti Swift VXI,Pune,4292.29,2007_2012,68000,Others,Manual,First,22.0,1197,81.8,Others,22.0,Maruti,Swift VXI
2929,2929,Hyundai Verna 1.6 EX VTVT,Kolkata,7036.29,2013_2014,58000,Others,Manual,First,17.01,1591,121.3,Others,17.01,Hyundai,Verna 1.6 EX VTVT
2930,2930,Maruti Ritz VDi,Pune,5595.3,2007_2012,64290,Diesel,Manual,First,23.2,1248,73.94,Others,23.2,Maruti,Ritz VDi
2931,2931,Toyota Fortuner 4x2 Manual,Mumbai,30429.26,2014_2016,31000,Diesel,Manual,First,13.0,2982,168.5,7,13.0,Toyota,Fortuner 4x2 Manual
2932,2932,Jeep Compass 2.0 Limited,Pune,28359.76,2017_2019,16039,Diesel,Manual,First,17.1,1956,170.0,Others,17.1,Jeep,Compass 2.0 Limited
2933,2933,Hyundai i20 Asta Option 1.2,Hyderabad,10654.07,2017_2019,19860,Others,Manual,First,18.6,1197,81.83,Others,18.6,Hyundai,i20 Asta Option 1.2
2934,2934,Maruti Wagon R LXI CNG,Delhi,4368.94,2013_2014,48500,Others,Manual,Other,26.6,998,58.16,Others,38.0,Maruti,Wagon R LXI CNG
2935,2935,Tata New Safari DICOR 2.2 EX 4x4 BS IV,Jaipur,5748.6,2007_2012,75391,Diesel,Manual,First,13.93,2179,138.0,7,13.93,Tata,New Safari DICOR 2.2 EX 4x4 BS IV
2936,2936,Maruti Swift Dzire LDi,Jaipur,3525.81,2007_2012,78000,Diesel,Manual,Other,19.3,1248,73.9,Others,19.3,Maruti,Swift Dzire LDi
2937,2937,Tata Indigo eCS eLS BS IV,Kolkata,3525.81,2014_2016,78000,Diesel,Manual,First,25.0,1396,69.01,Others,25.0,Tata,Indigo eCS eLS BS IV
2938,2938,Maruti Swift LDI,Hyderabad,9121.11,2014_2016,52000,Diesel,Manual,First,28.4,1248,74.0,Others,28.4,Maruti,Swift LDI
2939,2939,Maruti Celerio VXI AT,Kolkata,5350.03,2014_2016,30000,Others,Automatic,First,23.1,998,67.04,Others,23.1,Maruti,Celerio VXI AT
2940,2940,BMW 5 Series 2013-2017 530d M Sport,Coimbatore,73122.19,2014_2016,19254,Diesel,Automatic,First,14.69,2993,258.0,Others,14.69,BMW,5 Series 2013-2017 530d M Sport
2941,2941,Volkswagen Polo 1.2 MPI Highline,Coimbatore,9856.93,2014_2016,29651,Others,Manual,First,16.47,1198,74.0,Others,16.47,Volkswagen,Polo 1.2 MPI Highline
2942,2942,Tata Safari DICOR 2.2 LX 4x2,Bangalore,6898.32,2007_2012,80000,Diesel,Manual,First,13.93,2179,138.03,7,13.93,Tata,Safari DICOR 2.2 LX 4x2
2943,2943,Mini Cooper S Carbon Edition,Kolkata,60935.16,2017_2019,2971,Others,Automatic,First,13.6,1598,181.0,4,13.6,Mini,Cooper S Carbon Edition
2944,2944,Ford Figo Petrol Titanium,Kolkata,6131.84,2014_2016,21400,Others,Manual,First,15.6,1196,70.0,Others,15.6,Ford,Figo Petrol Titanium
2945,2945,Honda City i DTEC V,Ahmedabad,10700.06,2014_2016,77000,Diesel,Manual,First,26.0,1498,98.6,Others,26.0,Honda,City i DTEC V
2946,2946,Hyundai Tucson CRDi,Delhi,2682.68,1998_2006,80000,Diesel,Manual,Other,12.6,1991,112.0,7,12.6,Hyundai,Tucson CRDi
2947,2947,Skoda Laura Ambiente 2.0 TDI CR MT,Delhi,7281.56,2013_2014,81755,Diesel,Manual,First,20.0,1968,108.5,Others,20.0,Skoda,Laura Ambiente 2.0 TDI CR MT
2948,2948,Toyota Fortuner 3.0 Diesel,Hyderabad,36024.56,2014_2016,99593,Diesel,Manual,First,11.5,2982,171.0,7,11.5,Toyota,Fortuner 3.0 Diesel
2949,2949,Hyundai Verna 1.6 SX,Hyderabad,11481.87,2013_2014,39791,Diesel,Manual,First,22.32,1582,126.32,Others,22.32,Hyundai,Verna 1.6 SX
2950,2950,Mahindra XUV500 W6 2WD,Hyderabad,16632.62,2014_2016,113000,Diesel,Manual,First,15.1,2179,140.0,7,15.1,Mahindra,XUV500 W6 2WD
2951,2951,Renault KWID RXT,Mumbai,5365.36,2017_2019,24000,Others,Manual,First,25.17,799,53.3,Others,25.17,Renault,KWID RXT
2952,2952,Hyundai i20 Asta 1.2,Bangalore,9657.65,2014_2016,39000,Others,Manual,Other,18.6,1197,81.83,Others,18.6,Hyundai,i20 Asta 1.2
2953,2953,Honda City V AT,Bangalore,10347.48,2007_2012,37000,Others,Automatic,First,15.6,1497,116.3,Others,15.6,Honda,City V AT
2954,2954,Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,44271.88,2017_2019,61108,Diesel,Automatic,First,10.91,3198,197.0,7,10.91,Ford,Endeavour 3.2 Titanium AT 4X4
2955,2955,Skoda Superb Elegance 1.8 TSI AT,Kochi,21814.02,2014_2016,61648,Others,Automatic,First,13.7,1798,157.75,Others,13.7,Skoda,Superb Elegance 1.8 TSI AT
2956,2956,BMW 3 Series 320d Sport,Mumbai,22994.4,2007_2012,37000,Diesel,Automatic,Other,22.69,1995,190.0,Others,22.69,BMW,3 Series 320d Sport
2957,2957,Maruti Ertiga VXI CNG,Mumbai,8891.17,2013_2014,53000,Others,Manual,First,22.8,1373,80.9,7,32.57142857,Maruti,Ertiga VXI CNG
2958,2958,Maruti Ritz LDi,Jaipur,5748.6,2013_2014,65000,Diesel,Manual,First,23.2,1248,73.94,Others,23.2,Maruti,Ritz LDi
2959,2959,Toyota Fortuner 3.0 Diesel,Jaipur,19545.24,2007_2012,148009,Diesel,Manual,Other,11.5,2982,171.0,7,11.5,Toyota,Fortuner 3.0 Diesel
2960,2960,Maruti Swift Lxi BSIII,Mumbai,2989.27,2007_2012,53001,Others,Manual,First,16.1,1298,88.2,Others,16.1,Maruti,Swift Lxi BSIII
2961,2961,Tata Tigor 1.2 Revotron XT,Mumbai,7588.15,2017_2019,22345,Others,Manual,First,20.3,1199,84.0,Others,20.3,Tata,Tigor 1.2 Revotron XT
2962,2962,Honda City i VTEC CVT VX,Delhi,12646.92,2014_2016,50000,Others,Automatic,First,18.0,1497,117.3,Others,18.0,Honda,City i VTEC CVT VX
2963,2963,BMW 3 Series 320d,Hyderabad,32176.83,2013_2014,48183,Diesel,Automatic,First,13.2,1995,170.0,Others,13.2,BMW,3 Series 320d
2964,2964,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Hyderabad,26826.8,2007_2012,93000,Diesel,Automatic,Other,14.21,2143,203.0,Others,14.21,Mercedes-Benz,E-Class 2009-2013 E250 CDI Blue Efficiency
2965,2965,Maruti Swift VDI,Kochi,8216.67,2014_2016,53500,Diesel,Manual,First,28.4,1248,74.0,Others,28.4,Maruti,Swift VDI
2966,2966,Maruti Ertiga VXI,Delhi,9734.3,2013_2014,17585,Others,Manual,First,16.02,1373,93.7,7,16.02,Maruti,Ertiga VXI
2967,2967,Hyundai Verna 1.6 VTVT,Kolkata,4522.23,2007_2012,36226,Others,Manual,First,17.01,1591,121.3,Others,17.01,Hyundai,Verna 1.6 VTVT
2968,2968,Land Rover Discovery Sport TD4 HSE,Coimbatore,85385.87,2017_2019,25899,Diesel,Automatic,First,12.63,2179,147.5,Others,12.63,Land Rover,Discovery Sport TD4 HSE
2969,2969,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,57486.0,2017_2019,11200,Diesel,Automatic,First,19.27,2143,167.62,Others,19.27,Mercedes-Benz,New C-Class C 220 CDI Style
2970,2970,Hyundai i10 Magna 1.2,Kochi,6239.15,2017_2019,49045,Others,Manual,First,20.36,1197,78.9,Others,20.36,Hyundai,i10 Magna 1.2
2971,2971,Volkswagen Polo Diesel Comfortline 1.2L,Kolkata,4583.55,2007_2012,45000,Diesel,Manual,First,22.07,1199,73.9,Others,22.07,Volkswagen,Polo Diesel Comfortline 1.2L
2972,2972,Maruti Vitara Brezza VDi Option,Delhi,12110.38,2017_2019,40000,Diesel,Manual,First,24.3,1248,88.5,Others,24.3,Maruti,Vitara Brezza VDi Option
2973,2973,Renault Duster 85PS Diesel RxL,Mumbai,11481.87,2014_2016,36600,Diesel,Manual,First,19.87,1461,83.8,Others,19.87,Renault,Duster 85PS Diesel RxL
2974,2974,Tata Indica Vista Aqua 1.3 Quadrajet,Jaipur,1686.26,2007_2012,117000,Diesel,Manual,First,18.0,1248,75.0,Others,18.0,Tata,Indica Vista Aqua 1.3 Quadrajet
2975,2975,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Delhi,85845.76,2014_2016,16000,Diesel,Automatic,First,11.3,2987,254.8,7,11.3,Mercedes-Benz,GL-Class 350 CDI Blue Efficiency
2976,2976,Hyundai Xcent 1.2 CRDi S,Mumbai,5365.36,2014_2016,50000,Diesel,Manual,First,25.4,1186,73.97,Others,25.4,Hyundai,Xcent 1.2 CRDi S
2977,2977,Hyundai Verna CRDi SX ABS,Hyderabad,4598.88,2007_2012,150000,Diesel,Manual,First,18.1,1493,110.0,Others,18.1,Hyundai,Verna CRDi SX ABS
2978,2978,Hyundai Verna 1.6 SX VTVT,Mumbai,9351.06,2013_2014,11000,Others,Manual,First,17.01,1591,121.3,Others,17.01,Hyundai,Verna 1.6 SX VTVT
2979,2979,Ford Figo Petrol ZXI,Bangalore,3449.16,2007_2012,102016,Others,Manual,First,15.6,1196,70.0,Others,15.6,Ford,Figo Petrol ZXI
2980,2980,Maruti Swift VDI Optional,Chennai,9121.11,2014_2016,38000,Diesel,Manual,First,25.2,1248,74.0,Others,25.2,Maruti,Swift VDI Optional
2981,2981,Renault Pulse RxL,Hyderabad,7588.15,2013_2014,71491,Diesel,Manual,First,23.08,1461,63.12,Others,23.08,Renault,Pulse RxL
2982,2982,Volkswagen Polo 1.2 MPI Highline,Bangalore,8415.95,2014_2016,46354,Others,Manual,Other,16.47,1198,74.0,Others,16.47,Volkswagen,Polo 1.2 MPI Highline
2983,2983,BMW 3 Series 320d Luxury Line,Delhi,10224.84,2017_2019,87000,Diesel,Automatic,First,22.69,1995,190.0,Others,22.69,BMW,3 Series 320d Luxury Line
2984,2984,Skoda Rapid 1.6 MPI Active,Ahmedabad,9581.0,2014_2016,20765,Others,Manual,First,15.0,1598,103.52,Others,15.0,Skoda,Rapid 1.6 MPI Active
2985,2985,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,53469.64,2013_2014,51076,Diesel,Automatic,First,12.07,2967,241.4,7,12.07,Audi,Q7 3.0 TDI Quattro Premium Plus
2986,2986,Maruti Ciaz VDi Plus,Jaipur,10577.42,2014_2016,84085,Diesel,Manual,First,26.21,1248,88.5,Others,26.21,Maruti,Ciaz VDi Plus
2987,2987,Honda City i DTEC VX,Kolkata,9182.43,2013_2014,55000,Diesel,Manual,First,25.1,1498,98.6,Others,25.1,Honda,City i DTEC VX
2988,2988,Mercedes-Benz E-Class 2009-2013 E350 Petrol,Mumbai,15942.78,2007_2012,73000,Others,Automatic,First,10.93,3498,272.0,Others,10.93,Mercedes-Benz,E-Class 2009-2013 E350 Petrol
2989,2989,Audi A6 2011-2015 3.0 TDI Quattro Premium Plus,Pune,44455.84,2007_2012,50001,Diesel,Automatic,First,14.57,2967,241.38,Others,14.57,Audi,A6 2011-2015 3.0 TDI Quattro Premium Plus
2990,2990,Mahindra Xylo H4,Coimbatore,8967.82,2014_2016,93166,Diesel,Manual,Other,14.02,2179,118.3,7,14.02,Mahindra,Xylo H4
2991,2991,Honda City 1.5 EXI AT,Kochi,3387.84,1998_2006,99583,Others,Automatic,Other,12.0,1493,100.0,Others,12.0,Honda,City 1.5 EXI AT
2992,2992,Maruti SX4 ZXI MT BSIV,Mumbai,3679.1,2007_2012,72000,Others,Manual,First,15.5,1586,103.3,Others,15.5,Maruti,SX4 ZXI MT BSIV
2993,2993,Toyota Corolla Altis G,Pune,4598.88,2007_2012,70000,Others,Manual,Other,14.53,1798,138.1,Others,14.53,Toyota,Corolla Altis G
2994,2994,Volkswagen Vento Petrol Highline AT,Pune,5748.6,2007_2012,61000,Others,Automatic,Other,14.4,1598,103.6,Others,14.4,Volkswagen,Vento Petrol Highline AT
2995,2995,Hyundai EON Era Plus,Pune,4522.23,2014_2016,66510,Others,Manual,First,21.1,814,55.2,Others,21.1,Hyundai,EON Era Plus
2996,2996,Skoda Laura Ambition 2.0 TDI CR MT,Hyderabad,8891.17,2007_2012,84062,Diesel,Manual,First,20.0,1968,108.5,Others,20.0,Skoda,Laura Ambition 2.0 TDI CR MT
2997,2997,Maruti Swift VDI,Hyderabad,7511.5,2007_2012,80799,Diesel,Manual,First,22.9,1248,74.0,Others,22.9,Maruti,Swift VDI
2998,2998,Toyota Corolla Altis 1.8 VL CVT,Kolkata,25983.67,2017_2019,5000,Others,Automatic,First,14.28,1798,138.03,Others,14.28,Toyota,Corolla Altis 1.8 VL CVT
2999,2999,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,19162.0,2013_2014,92000,Diesel,Manual,First,12.99,2494,100.0,Others,12.99,Toyota,Innova 2.5 G (Diesel) 8 Seater
3000,3000,Tata Tiago Wizz 1.05 Revotorq,Hyderabad,7664.8,2017_2019,53000,Diesel,Manual,First,27.28,1047,69.0,Others,27.28,Tata,Tiago Wizz 1.05 Revotorq
3001,3001,Skoda Rapid 1.6 MPI Ambition,Mumbai,7174.25,2014_2016,39822,Others,Manual,First,15.41,1598,103.52,Others,15.41,Skoda,Rapid 1.6 MPI Ambition
3002,3002,Ford Endeavour 3.2 Titanium AT 4X4,Mumbai,45682.21,2014_2016,29000,Diesel,Automatic,First,10.91,3198,197.0,7,10.91,Ford,Endeavour 3.2 Titanium AT 4X4
3003,3003,Renault KWID RXL,Kochi,5304.04,2017_2019,24214,Others,Manual,Other,25.17,799,53.3,Others,25.17,Renault,KWID RXL
3004,3004,Hyundai i20 1.4 Asta CRDi with AVN,Pune,6131.84,2007_2012,75000,Diesel,Manual,First,23.0,1396,90.0,Others,23.0,Hyundai,i20 1.4 Asta CRDi with AVN
3005,3005,Skoda Laura Ambiente,Chennai,6898.32,2007_2012,77216,Diesel,Manual,Other,17.5,1896,106.0,Others,17.5,Skoda,Laura Ambiente
3006,3006,Toyota Corolla Altis Diesel D4DG,Kochi,8998.48,2013_2014,74290,Diesel,Manual,First,21.43,1364,87.2,Others,21.43,Toyota,Corolla Altis Diesel D4DG
3007,3007,Mahindra Scorpio S8 8 Seater,Delhi,14563.12,2014_2016,61000,Diesel,Manual,First,15.4,2179,120.0,Others,15.4,Mahindra,Scorpio S8 8 Seater
3008,3008,Audi Q5 2.0 TDI Premium Plus,Chennai,49821.2,2013_2014,44000,Diesel,Automatic,First,14.16,1968,174.3,Others,14.16,Audi,Q5 2.0 TDI Premium Plus
3009,3009,Chevrolet Enjoy TCDi LS 8 Seater,Coimbatore,5947.88,2013_2014,74041,Diesel,Manual,First,18.2,1248,73.8,Others,18.2,Chevrolet,Enjoy TCDi LS 8 Seater
3010,3010,BMW 3 Series 320d,Coimbatore,20051.12,2013_2014,85846,Diesel,Automatic,First,22.69,1995,190.0,Others,22.69,BMW,3 Series 320d
3011,3011,Nissan Sunny 2011-2014 Diesel XV,Delhi,5365.36,2007_2012,52000,Diesel,Manual,First,21.64,1461,84.8,Others,21.64,Nissan,Sunny 2011-2014 Diesel XV
3012,3012,Honda Accord 2.4 MT,Mumbai,5365.36,2007_2012,47000,Others,Manual,Other,12.8,2354,177.6,Others,12.8,Honda,Accord 2.4 MT
3013,3013,Hyundai Verna CRDi,Bangalore,6821.67,2007_2012,72010,Diesel,Manual,First,16.8,1493,110.0,Others,16.8,Hyundai,Verna CRDi
3014,3014,Maruti Omni E MPI STD BS IV,Jaipur,3602.46,2014_2016,15000,Others,Manual,First,16.8,796,34.2,Others,16.8,Maruti,Omni E MPI STD BS IV
3015,3015,Honda City i VTEC SV,Kolkata,7664.8,2014_2016,480000,Others,Manual,First,17.4,1497,117.3,Others,17.4,Honda,City i VTEC SV
3016,3016,Ford Fiesta 1.4 ZXi Leather,Chennai,3065.92,2007_2012,75000,Others,Manual,Other,16.6,1388,68.0,Others,16.6,Ford,Fiesta 1.4 ZXi Leather
3017,3017,Hyundai i20 1.4 Asta,Mumbai,9734.3,2014_2016,57000,Diesel,Manual,First,22.54,1396,88.73,Others,22.54,Hyundai,i20 1.4 Asta
3018,3018,Mercedes-Benz E-Class E250 CDI Avantgrade,Kochi,37756.8,2014_2016,41057,Diesel,Automatic,First,13.0,2143,201.1,Others,13.0,Mercedes-Benz,E-Class E250 CDI Avantgrade
3019,3019,Maruti Wagon R LXI CNG,Pune,4598.88,2007_2012,92000,Others,Manual,Other,26.2,998,58.2,Others,37.42857143,Maruti,Wagon R LXI CNG
3020,3020,Ford EcoSport 1.5 TDCi Trend Plus,Chennai,12110.38,2014_2016,20000,Diesel,Manual,First,22.77,1498,98.59,Others,22.77,Ford,EcoSport 1.5 TDCi Trend Plus
3021,3021,Hyundai i20 1.2 Magna,Mumbai,4982.12,2007_2012,52359,Others,Manual,First,18.5,1197,80.0,Others,18.5,Hyundai,i20 1.2 Magna
3022,3022,Honda City i VTEC V,Delhi,12646.92,2014_2016,17000,Others,Manual,Other,17.8,1497,117.3,Others,17.8,Honda,City i VTEC V
3023,3023,Nissan Micra Diesel XV,Kolkata,4368.94,2007_2012,39002,Diesel,Manual,First,23.08,1461,63.1,Others,23.08,Nissan,Micra Diesel XV
3024,3024,Ford Figo Diesel EXI,Pune,4905.47,2007_2012,129986,Diesel,Manual,Other,20.0,1399,68.0,Others,20.0,Ford,Figo Diesel EXI
3025,3025,Nissan Micra XL,Kolkata,2682.68,2013_2014,45000,Others,Manual,First,18.44,1198,75.0,Others,18.44,Nissan,Micra XL
3026,3026,Maruti Swift VDI BSIV,Kolkata,5181.4,2013_2014,41300,Diesel,Manual,First,17.8,1248,74.0,Others,17.8,Maruti,Swift VDI BSIV
3027,3027,Honda Accord 2.4 MT,Ahmedabad,8814.52,2007_2012,82002,Others,Manual,Other,12.8,2354,177.6,Others,12.8,Honda,Accord 2.4 MT
3028,3028,Skoda Superb Elegance 1.8 TSI AT,Mumbai,7204.91,2007_2012,67000,Others,Automatic,First,13.7,1798,157.75,Others,13.7,Skoda,Superb Elegance 1.8 TSI AT
3029,3029,Maruti Omni 8 Seater BSIV,Hyderabad,4445.58,2017_2019,21260,Others,Manual,First,14.0,796,35.0,Others,14.0,Maruti,Omni 8 Seater BSIV
3030,3030,Hyundai i20 Magna Optional 1.4 CRDi,Ahmedabad,6515.08,2007_2012,55362,Diesel,Manual,First,21.9,1396,88.8,Others,21.9,Hyundai,i20 Magna Optional 1.4 CRDi
3031,3031,Hyundai Creta 1.6 CRDi AT SX Plus,Chennai,22227.92,2017_2019,13000,Diesel,Automatic,First,17.01,1582,126.2,Others,17.01,Hyundai,Creta 1.6 CRDi AT SX Plus
3032,3032,Maruti Swift VDI BSIV,Kochi,8186.01,2014_2016,45725,Diesel,Manual,First,25.2,1248,74.0,Others,25.2,Maruti,Swift VDI BSIV
3033,3033,Maruti Swift LDI BSIV,Jaipur,5901.9,2013_2014,105000,Diesel,Manual,First,25.2,1248,74.0,Others,25.2,Maruti,Swift LDI BSIV
3034,3034,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,13030.16,2007_2012,156056,Diesel,Manual,First,12.8,2494,102.0,Others,12.8,Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV
3035,3035,Hyundai Xcent 1.1 CRDi Base,Mumbai,6438.43,2014_2016,135000,Diesel,Manual,First,24.4,1120,71.0,Others,24.4,Hyundai,Xcent 1.1 CRDi Base
3036,3036,Maruti Ertiga Paseo VDI,Delhi,10347.48,2014_2016,67000,Diesel,Manual,First,20.77,1248,88.7,7,20.77,Maruti,Ertiga Paseo VDI
3037,3037,Ford Endeavour 3.2 Trend AT 4X4,Jaipur,39856.96,2014_2016,90000,Diesel,Automatic,First,10.91,3198,197.2,7,10.91,Ford,Endeavour 3.2 Trend AT 4X4
3038,3038,Hyundai i20 1.4 Sportz,Coimbatore,13198.79,2017_2019,32251,Diesel,Manual,First,22.54,1396,88.73,Others,22.54,Hyundai,i20 1.4 Sportz
3039,3039,Maruti Zen Estilo LXI BS IV,Mumbai,2238.12,2007_2012,47000,Others,Manual,First,19.0,998,67.1,Others,19.0,Maruti,Zen Estilo LXI BS IV
3040,3040,Maruti Ritz VDi,Mumbai,4292.29,2007_2012,75308,Diesel,Manual,Other,21.1,1248,73.9,Others,21.1,Maruti,Ritz VDi
3041,3041,Maruti Alto K10 LXI CNG Optional,Kochi,6131.84,2017_2019,44202,Others,Manual,First,32.26,998,58.2,4,46.08571429,Maruti,Alto K10 LXI CNG Optional
3042,3042,Honda City 1.5 S MT,Mumbai,8385.29,2013_2014,58000,Others,Manual,First,17.0,1497,118.0,Others,17.0,Honda,City 1.5 S MT
3043,3043,Maruti Swift Dzire ZXi,Mumbai,3755.75,2007_2012,60000,Others,Manual,First,17.5,1298,85.8,Others,17.5,Maruti,Swift Dzire ZXi
3044,3044,BMW X1 sDrive 20d Sportline,Hyderabad,32958.64,2013_2014,45000,Diesel,Automatic,First,17.05,1995,184.0,Others,17.05,BMW,X1 sDrive 20d Sportline
3045,3045,Tata Manza Aqua Safire,Mumbai,2115.48,2007_2012,41195,Others,Manual,First,15.0,1368,90.0,Others,15.0,Tata,Manza Aqua Safire
3046,3046,Mahindra XUV500 W10 2WD,Chennai,20694.96,2014_2016,89000,Diesel,Manual,First,16.0,2179,140.0,7,16.0,Mahindra,XUV500 W10 2WD
3047,3047,Hyundai i10 Sportz AT,Bangalore,4752.18,2007_2012,60510,Others,Automatic,Other,16.95,1197,78.9,Others,16.95,Hyundai,i10 Sportz AT
3048,3048,Maruti Baleno Sigma 1.2,Mumbai,8415.95,2014_2016,8500,Others,Manual,First,21.4,1197,83.1,Others,21.4,Maruti,Baleno Sigma 1.2
3049,3049,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,14578.45,2017_2019,35981,Diesel,Manual,First,24.3,1248,88.5,Others,24.3,Maruti,Vitara Brezza ZDi Plus Dual Tone
3050,3050,Ford Figo Petrol ZXI,Mumbai,3663.77,2007_2012,23152,Others,Manual,First,15.6,1196,70.02,Others,15.6,Ford,Figo Petrol ZXI
3051,3051,Maruti Wagon R CNG LXI,Delhi,4982.12,2013_2014,74663,Others,Manual,First,33.54,998,67.04,Others,47.91428571,Maruti,Wagon R CNG LXI
3052,3052,Volkswagen Vento Sport 1.2 TSI AT,Mumbai,8661.22,2013_2014,61529,Others,Automatic,First,18.19,1197,103.5,Others,18.19,Volkswagen,Vento Sport 1.2 TSI AT
3053,3053,Mahindra Xylo D2 BS III,Ahmedabad,2835.98,2007_2012,91596,Diesel,Manual,First,14.95,2489,93.7,7,14.95,Mahindra,Xylo D2 BS III
3054,3054,Porsche Cayenne Base,Kochi,3096.58,2017_2019,14298,Others,Automatic,First,13.33,2995,340.0,Others,13.33,Porsche,Cayenne Base
3055,3055,Maruti Swift Dzire VDi,Hyderabad,8891.17,2013_2014,83327,Diesel,Manual,First,19.3,1248,73.9,Others,19.3,Maruti,Swift Dzire VDi
3056,3056,Volkswagen Polo 1.2 MPI Highline Plus,Hyderabad,10577.42,2017_2019,22857,Others,Manual,First,16.2,1199,74.0,Others,16.2,Volkswagen,Polo 1.2 MPI Highline Plus
3057,3057,Hyundai Verna 1.6 VTVT,Chennai,8201.34,2013_2014,34620,Others,Manual,Other,17.01,1591,121.3,Others,17.01,Hyundai,Verna 1.6 VTVT
3058,3058,Hyundai i10 Era 1.1,Bangalore,4368.94,2007_2012,56000,Others,Manual,First,19.81,1086,68.05,Others,19.81,Hyundai,i10 Era 1.1
3059,3059,Mercedes-Benz E-Class E250 CDI Launch Edition,Chennai,34874.84,2013_2014,81000,Diesel,Automatic,First,13.0,2143,204.0,Others,13.0,Mercedes-Benz,E-Class E250 CDI Launch Edition
3060,3060,Maruti Zen LXI,Jaipur,689.83,1998_2006,95150,Others,Manual,Other,17.3,993,60.0,Others,17.3,Maruti,Zen LXI
3061,3061,Hyundai i10 Sportz,Coimbatore,7112.93,2013_2014,32776,Others,Manual,First,20.36,1197,78.9,Others,20.36,Hyundai,i10 Sportz
3062,3062,Honda Amaze S i-Dtech,Coimbatore,8078.7,2014_2016,51587,Diesel,Manual,First,25.8,1498,98.6,Others,25.8,Honda,Amaze S i-Dtech
3063,3063,Tata Safari Storme VX,Jaipur,15329.6,2014_2016,36000,Diesel,Manual,First,14.1,2179,148.0,7,14.1,Tata,Safari Storme VX
3064,3064,Honda Brio 1.2 S MT,Mumbai,6055.19,2014_2016,22000,Others,Manual,First,18.5,1198,86.8,Others,18.5,Honda,Brio 1.2 S MT
3065,3065,Hyundai i20 Asta,Kochi,5181.4,2007_2012,30754,Others,Manual,First,17.0,1197,80.0,Others,17.0,Hyundai,i20 Asta
3066,3066,Volkswagen Jetta 2012-2014 1.4 TSI,Coimbatore,25753.73,2017_2019,37109,Others,Manual,First,14.69,1390,120.33,Others,14.69,Volkswagen,Jetta 2012-2014 1.4 TSI
