시도,시군,업종,업소명,주소,연락처,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3
대전광역시,유성구,한식_일반,옛날아우내순대유성점,대전광역시 유성구 계룡로132번길 10 107호(봉명동),042-825-9866,순대국밥,7000,돼지국밥,8000,,
대전광역시,유성구,기타요식업,오늘커피,대전광역시 유성구 노은동로240번길 49 (지족동) 101호,,,,,,,
대전광역시,유성구,한식_면류,외갓집얼큰이칼국수,대전광역시 유성구 학하서로121번길 45-8 (덕명동),042-824-8942,칼국수,5500,미니족발,8000,,
대전광역시,유성구,한식_일반,유성할매빈대떡,대전광역시 유성구 유성대로752번길 36 (장대동),042-476-5090,순두부찌개,7000,된장찌개,7000,청국장,7000
대전광역시,유성구,세탁업,이수세탁소,대전광역시 유성구 문화원로19번길 28 (장대동),042-822-3577,수선료,5000,양복세탁료,8000,,
대전광역시,유성구,한식_일반,장수순대,대전광역시 유성구 대정남로 16 (대정동),042-584-9494,국밥,7000,순대,12000,머리고기,12000
대전광역시,유성구,한식_일반,전통순대국밥,대전광역시 유성구 대학로 187 (어은동),042-861-9811,순대국밥,8000,,,,
대전광역시,유성구,한식_일반,정식당,대전광역시 유성구 유성대로 646번길52 (구암동),042-822-0745,시래기탕,7000,황태탕,10000,,
대전광역시,유성구,미용업,정운미용실,대전광역시 유성구 장대로 27 (장대동),042-320-1458,일반커트,5000,퍼머후커트,5000,학생노인커트,5000
대전광역시,유성구,미용업,지영미용실,대전광역시 유성구 유성대로 720번길 64 (장대동),042-822-6203,일반커트,8000,퍼머후커트,7000,"학생,노인커트",8000
대전광역시,유성구,이용업,착한이용원,대전광역시 유성구 진잠로 78번길 34 (원내동),,학생커트,10000,일반커트,13000,,
대전광역시,유성구,한식_일반,천리집,대전광역시 유성구 신성남로 127 (신성동),042-864-3880,접시순대,7000,,,,
대전광역시,유성구,한식_일반,청주해장국,대전광역시 유성구 온천로 63 (봉명동),042-822-0050,우거지해장국,8900,선지해장국,8900,콩나물해장국,8900
대전광역시,유성구,한식_일반,충대분식,대전광역시 유성구 대학로141번길 17 (궁동),042-822-4181,비빔국수,7000,쫄면,7000,갈비탕,8000
대전광역시,유성구,기타요식업,카페랑공방이랑,대전광역시 유성구 유성대로694번길 68 101호(구암동),0507-1373-1847,와플,2900,크로플,2900,,
대전광역시,유성구,한식_일반,토종순대,대전광역시 유성구 유성대로 730번길29 (장대동),042-822-1245,순대국밥,6000,,,,
대전광역시,유성구,한식_면류,토종칼국수,대전광역시 유성구 노은서로 61 (노은동),042-822-1118,족발(중),15000,칼국수,8000,,
대전광역시,유성구,한식_일반,통나무식당,대전광역시 유성구 유성대로758번길 27 (장대동),042-823-1350,칼국수,6000,,,,
대전광역시,유성구,미용업,평화미용실,대전광역시 유성구 유성대로 720번길 63-5 (장대동),042-823-5320,파마후커트,5000,일반커트,8000,,
대전광역시,유성구,한식_일반,학사식당,대전광역시 유성구 대학로76번안길 32 (궁동),042-822-6199,뷔페,6000,,,,
대전광역시,유성구,미용업,향기헤어샵,대전광역시 유성구 반석서로109 205호(반석동),042-822-2300,남성컷,10000,여성컷,12000,학생컷,9000
대전광역시,유성구,미용업,헤어핀미용실,대전광역시 유성구 계룡로 17 (봉명동),042-482-7064,남성컷,7000,여성컷,7000,,
대전광역시,유성구,중식,홍화반점,대전광역시 유성구 원신흥로100번길 27-5 1층(원신흥동),0507-1486-1065,짜장면,6000,짬뽕,8000,,
대전광역시,유성구,한식_일반,황서옥,대전광역시 유성구 동서대로179번길 38 (덕명동) 1층,042-825-5337,육개장,6500,곰탕,6500,,
대전광역시,유성구,한식_육류,황토가마,대전광역시 유성구 대학로 145번길 21 (궁동),042-822-5833,숙성목살,11000,오겹살,11000,항정살,14000
대전광역시,대덕구,중식,7080중화요리,대전광역시 대덕구 석봉로37번길 60-16 (석봉동),042-934-1313,짜장면,5500,,,,
대전광역시,대덕구,한식_일반,감나무보리밥집,대전광역시 대덕구 장동로 231 (장동) 1층,042-585-5353,보리밥+된장국,7000,,,,
대전광역시,대덕구,미용업,경미용실,대전광역시 대덕구 덕암북로22번길 52 (덕암동),042-935-0325,컷(여자),11000,,,,
대전광역시,대덕구,한식_일반,김연수소국밥막국수,대전광역시 대덕구 대전로1370번길 13-14 (읍내동),042-634-3325,소머리국밥,10000,,,,
대전광역시,대덕구,한식_일반,꼬끼오바베큐치킨,대전광역시 대덕구 신탄진북로32번길 7-10 (신탄진동),042-933-8584,바베큐치킨,18000,후라이드,17000,,
대전광역시,대덕구,한식_일반,나들목식당,대전광역시 대덕구 신탄진로 211 (신대동),0423-6237-7000,황태탕,7000,황태구이정식,10000,,
대전광역시,대덕구,한식_일반,나래원식당,대전광역시 대덕구 비래동로16번길 13 (비래동),042-252-0838,안동찜닭,22000,닭볶음탕,22000,,
대전광역시,대덕구,한식_일반,뉴서울식당,대전광역시 대덕구 대전로 1398 (읍내동) 1층,042-632-0004,김치찌개,8000,냉면,8000,,
대전광역시,대덕구,한식_일반,대로식당,대전광역시 대덕구 대덕대로1605번길 7 (석봉동),042-935-8892,가정식백반,8000,,,,
대전광역시,대덕구,한식_육류,덕암삼겹살,대전광역시 대덕구 덕암로 251 (덕암동),042-931-0245,생삼겹살,10000,,,,
대전광역시,대덕구,한식_일반,돌돌김밥,대전광역시 대덕구 석봉로37번길 51 (석봉동),042-932-1296,야채김밥,2000,떡만두국,6000,,
대전광역시,대덕구,한식_일반,두리두리식당,대전광역시 대덕구 한남로 61 (오정동) (오정동),042-622-5863,비빔밥,6500,,,,
대전광역시,대덕구,중식,만보성,대전광역시 대덕구 한밭대로972번길 86 (오정동),042-632-0095,짜장면,5000,,,,
대전광역시,대덕구,한식_일반,맛보리감자탕,대전광역시 대덕구 계족산로5번길 106 (법동),042-623-4286,보리밥,7000,,,,
대전광역시,대덕구,미용업,머리하는풍경,대전광역시 대덕구 중리북로 49 (중리동),042-673-5008,컷(기본),10000,,,,
대전광역시,대덕구,미용업,미성헤어라인,대전광역시 대덕구 송촌북로19번길 5 (송촌동),042-623-8061,컷(기본),10000,,,,
대전광역시,대덕구,한식_육류,미정숯불갈비,대전광역시 대덕구 동춘당로23번길 51 (송촌동),042-623-8677,돼지갈비,10000,생삼겹살,11000,,
대전광역시,대덕구,한식_일반,보성식당,대전광역시 대덕구 석봉로37번길 60-7 (석봉동),042-932-7494,청국장게장백반,9000,,,,
대전광역시,대덕구,한식_일반,샘물,대전광역시 대덕구 계족산로5번길 102 (법동),042-634-4450,갈치조림,9000,,,,
대전광역시,대덕구,세탁업,선비마을3단지세탁,대전광역시 대덕구 동춘당로114번길 60 (송촌동),042-637-8686,드라이클리닝,7000,,,,
대전광역시,대덕구,미용업,세이미용실,대전광역시 대전로 1078번길 39 (오정동),042-635-6399,컷(여자),10000,펌,15000,,
대전광역시,대덕구,미용업,솔솔미용실,대전광역시 대덕구 중리남로8번길 125 (중리동),042-622-4892,컷(여자),10000,펌,20000,,
대전광역시,대덕구,한식_일반,순이네분식카페,대전광역시 대덕구 대오길 29 (대화동),042-627-2778,김밥,2500,쫄면,5500,,
대전광역시,대덕구,한식_일반,식풍경대화점,대전광역시 대덕구 동심5길 3 (대화동),042-627-7288,뼈해장국,8000,,,,
대전광역시,대덕구,한식_일반,어우렁더우렁,대전광역시 대덕구 송촌북로16번길 6 (송촌동),042-628-0955,청국장,8000,김치찌개,8000,,
대전광역시,대덕구,한식_일반,오롱골순대국밥법동점,대전광역시 대덕구 계족산로5번길 90 (법동),042-627-8181,순대국밥,6000,,,,
대전광역시,대덕구,한식_일반,오부자강릉집,대전광역시 대덕구 한밭대로1006번길 74 (오정동),042-626-1888,낙지뚝배기,8000,,,,
대전광역시,대덕구,한식_일반,오손도손,대전광역시 대덕구 석봉로 40 (석봉동) 1층,042-932-0468,칼국수,7000,,,,
대전광역시,대덕구,한식_육류,옥수네숯불닭갈비,대전광역시 대덕구 송촌북로5번길 10-15 (중리동),042-637-8550,닭갈비,12000,돼지갈비,12000,,
대전광역시,대덕구,한식_육류,외양간숯불구이,대전광역시 대덕구 한밭대로1003번길 161-67 (오정동),042-637-5455,선짓국,4000,,,,
대전광역시,대덕구,미용업,유수현미용실,대전광역시 대덕구 덕암북로22번길 46 (덕암동),042-931-1915,컷(여자),9000,,,,
대전광역시,대덕구,한식_일반,은진손두부,대전광역시 대덕구 덕암로234번길 30 (덕암동),042-932-1744,김치찌개,6000,,,,
대전광역시,대덕구,한식_일반,이모네식당,대전광역시 대덕구 동서대로1809번길 9 (송촌동),042-625-4047,고등어백반,7000,청국장백반,6000,,
대전광역시,대덕구,한식_일반,장미식당,대전광역시 대덕구 동심1길 67 (대화동),042-673-5931,김치찌개,8000,생고기두루치기,10000,,
대전광역시,대덕구,한식_일반,전주식당,대전광역시 대덕구 계족산로5번길 107 (법동),042-622-1255,버섯찌개,6000,,,,
대전광역시,대덕구,한식_일반,제일추어탕,대전광역시 대덕구 한남로 137 (오정동),042-633-1190,돌솥추어탕,8000,,,,
대전광역시,대덕구,중식,중국집앤하오치서울칡냉면,대전광역시 대덕구 중리로31번길 6-20 (중리동) 1층,,,,,,,
대전광역시,대덕구,한식_일반,진미정식,대전광역시 대덕구 중리동로17번길 50 (중리동),042-623-8810,가정식백반,7000,,,,
대전광역시,대덕구,중식,청운대반점,대전광역시 대덕구 오정로76번길 2 (오정동),042-622-2051,짜장면,6000,,,,
대전광역시,대덕구,한식_면류,최고집잔치국수,대전광역시 대덕구 덕암로265번길 127 (덕암동),042-934-8003,잔치국수,5500,,,,
대전광역시,대덕구,기타요식업,카페모네2호점,대전광역시 대덕구 비래골길 56 (비래동),042-628-0955,아메리카노,3000,,,,
대전광역시,대덕구,양식,킴스돈까스,대전광역시 대덕구 한남로 61 (오정동),042-627-5787,등심돈까스,6000,,,,
대전광역시,대덕구,미용업,투투머리마을미용실,대전광역시 대덕구 동춘당로23번길 58 (송촌동),042-632-7765,컷(여자),7000,,,,
대전광역시,대덕구,한식_일반,행복담은한그릇,대전광역시 대덕구 대전로1020번길 23 1층 (오정동),042-631-0045,콩나물밥,7000,,,,
대전광역시,대덕구,미용업,헤어코리아미용실,대전광역시 대덕구 중리북로 53 (중리동),042-624-0594,컷(기본),8000,,,,
대전광역시,대덕구,한식_면류,호박식당,대전광역시 대덕구 비래동로7번길 13 (비래동),042-623-1426,칼국수,6000,손수제비,6000,,
울산광역시,중구,중식,강짜장,울산광역시 중구 곽남4길 31 (남외동) .,0507-1380-3777,자장면,6000,짬뽕,7000,,
울산광역시,중구,미용업,깜짝헤어샵,울산광역시 중구 반구정 1안길 47 (반구동),052-292-8014,파마,20000,컷트,6000,염색,15000
울산광역시,중구,기타요식업,노르쇠핑,울산광역시 중구 태화로 136 (태화동),052-267-5873,단팥빵,1300,파이,1300,,
울산광역시,중구,목욕업,뉴강남탕,울산광역시 중구 당산4길 15 (우정동),052-211-4873,대인,7500,소인,4500,,
울산광역시,중구,한식_일반,다원식당,울산광역시 중구 옥교6길 19 (옥교동),052-211-4068,비빔밥,6000,정식,7000,,
울산광역시,중구,한식_육류,만수원숯불갈비,울산광역시 중구 해오름16길  2 (남외동),052-297-4327,쌈정식,7000,삼겹살,9000,,
울산광역시,중구,한식_일반,반구동사람들,울산광역시 중구 서원7길 17 (반구동) .,052-298-7144,김치찌개,7000,된장찌개,7000,,
울산광역시,중구,한식_일반,배가한식,울산광역시 중구 중앙길 255 (학산동) .,,김치찌개,5000,된장찌개,5000,,
울산광역시,중구,기타요식업,빠삐용 베이커리,울산광역시 중구 중앙길 91 (성남동),052-248-0250,팥빵,1900,소금빵,1800,,
울산광역시,중구,이용업,선경이용원,울산광역시 중구 유곡로 10 (우정동),052-246-1703,컷트,5000,염색,5000,,
울산광역시,중구,한식_면류,수다라,울산광역시 중구 서원1길 3 (반구동),052-293-8818,칼국수,6000,비빔밥,7000,수제비,7000
울산광역시,중구,한식_면류,엄마네뷔페,울산광역시 중구 당산4길 22 (우정동),,정식,7000,삼겹살,9000,,
울산광역시,중구,한식_일반,옥교국밥,울산광역시 중구 중앙시장길 2-5 (옥교동),052-245-1163,돼지국밥,8000,황태해장국,7000,고등어구이,8000
울산광역시,중구,한식_면류,유가냉면,울산광역시 중구 먹자거리 12 (성남동),052-258-6696,물냉면,8500,해장국,8000,,
울산광역시,중구,한식_육류,윤지육회,울산광역시 중구 도화골5길 13 (복산동) .,052-297-2863,육회비빔밥,10000,육회물회,10000,,
울산광역시,중구,한식_면류,장현돼지국밥,울산광역시 중구 종가로 745 (장현동),052-293-0392,돼지국밥,8000,순대국밥,9000,,
울산광역시,중구,미용업,정헤어샵,울산광역시 중구 당산4길 31 (우정동),052-243-7950,파마,30000,컷트,10000,염색,25000
울산광역시,중구,한식_육류,진영숯불갈비,울산광역시 중구 신기길 15 (태화동),052-211-0752,갈비탕,7000,삼겹살,9000,,
울산광역시,중구,미용업,챠밍미용실,울산광역시 중구 명륜로 26 (우정동),052-248-9798,파마,20000,컷트,5000,염색,20000
울산광역시,중구,한식_일반,최가네밥,울산광역시 중구 해오름5길 54 (남외동) .,052-294-1455,김치찌개,7000,된장찌개,7000,,
울산광역시,중구,중식,탕짜,울산광역시 중구 시계탑거리 6 (성남동),052-246-5566,짜장면,5000,짬뽕,6000,,
울산광역시,중구,한식_육류,태화식육식당,울산광역시 중구 중앙시장길 21-3 (성남동),052-244-7968,돼지갈비,8000,정식,8000,,
울산광역시,중구,한식_면류,태화장터칼국수,울산광역시 중구 화진길 11-4 (태화동),052-244-6569,들깨칼국수,7000,동죽수제비,7000,,
