,회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지,나이대
6441,797872128,정상회원,여,32,농협중앙회,기혼,False,전라북도,군산시,30대
6442,797899968,정상회원,여,55,BC카드,기혼,False,경기도,수원시,50대
6443,798265600,정상회원,여,41,국민카드,기혼,False,부산광역시,강서구,40대
6444,798299008,정상회원,여,51,기업은행,미확인,False,강원도,양양군,50대
6445,798310144,정상회원,여,33,신한은행,미확인,False,서울특별시,강동구,30대
6446,798317568,정상회원,남,35,국민은행,미확인,False,충청남도,논산시,30대
6447,798365824,정상회원,여,65,국민은행,미확인,False,경상남도,김해시,60대
6448,798490176,정상회원,여,55,롯데카드,미확인,False,울산광역시,동구,50대
6449,798510592,정상회원,여,30,광주은행,미확인,False,경기도,수원시,30대
6450,798518016,정상회원,여,39,국민은행,미혼,False,충청남도,아산시,30대
6451,798757440,정상회원,여,49,신한은행,미혼,미확인,경상남도,거제시,40대
6452,798943040,정상회원,여,40,농협중앙회,미혼,False,경기도,부천시,40대
6453,799085952,정상회원,여,32,기업은행,미혼,True,경상남도,김해시,30대
6454,799089664,정상회원,여,29,롯데카드,미혼,False,경기도,용인시,20대
6455,799366208,정상회원,남,27,부산은행,미혼,False,부산광역시,남구,20대
6456,799429312,정상회원,여,65,연결앱결제,기혼,False,서울특별시,마포구,60대
6457,799505408,정상회원,여,34,신한은행,기혼,미확인,부산광역시,부산진구,30대
6458,799583360,정상회원,여,54,국민카드,미혼,False,충청북도,음성군,50대
6459,799611200,정상회원,여,38,국민은행,미혼,미확인,제주특별자치도,서귀포시,30대
6460,799770816,정상회원,여,40,국민카드,미혼,미확인,인천광역시,부평구,40대
6461,799776384,정상회원,여,28,우리은행,미혼,미확인,부산광역시,영도구,20대
6462,799950848,정상회원,여,34,국민은행,기혼,True,경기도,용인시,30대
6463,800143872,정상회원,여,28,국민카드,미혼,미확인,경상남도,창원시,20대
6464,800182848,정상회원,여,38,롯데카드,미혼,False,부산광역시,동래구,30대
6465,800219968,정상회원,여,33,우리은행,미혼,False,충청북도,청주시,30대
6466,800492800,정상회원,여,65,현대카드,기혼,미확인,경기도,의정부시,60대
6467,800633856,정상회원,여,71,국민은행,기혼,False,경기도,시흥시,70대이상
6468,800826880,정상회원,여,34,롯데카드,기혼,True,경기도,고양시,30대
6469,800934528,정상회원,남,35,연결앱결제,미혼,미확인,광주광역시,서구,30대
6470,800992064,정상회원,여,28,연결앱결제,기혼,False,부산광역시,영도구,20대
6471,801090432,정상회원,여,34,국민카드,기혼,True,경기도,남양주시,30대
6472,801242624,정상회원,여,64,광주은행,기혼,False,충청남도,아산시,60대
6473,801422656,정상회원,여,35,농협중앙회,미혼,False,부산광역시,해운대구,30대
6474,801469056,정상회원,여,30,국민은행,기혼,False,충청북도,청주시,30대
6475,801604544,정상회원,여,31,국민은행,기혼,미확인,광주광역시,광산구,30대
6476,801699200,정상회원,여,35,신한카드,기혼,False,강원도,강릉시,30대
6477,801701056,정상회원,여,31,연결앱결제,미확인,False,울산광역시,울주군,30대
6478,801936768,정상회원,여,34,연결앱결제,미혼,False,경기도,안성시,30대
6479,802194752,정상회원,여,54,외환은행,미확인,False,경상북도,포항시,50대
6480,802209600,정상회원,여,31,우리은행,기혼,False,전라북도,전주시,30대
6481,802218880,정상회원,여,29,롯데카드,미확인,False,부산광역시,강서구,20대
6482,802352512,탈퇴,여,33,연결앱결제,미확인,False,경기도,가평군,30대
6483,802393344,정상회원,여,31,연결앱결제,기혼,False,전라남도,나주시,30대
6484,802591936,정상회원,여,58,연결앱결제,미확인,True,경기도,화성시,50대
6485,802658752,정상회원,여,36,연결앱결제,미확인,미확인,경상남도,사천시,30대
6486,802723712,정상회원,여,39,삼성카드,기혼,미확인,부산광역시,수영구,30대
6487,802987264,정상회원,여,30,하나은행,미혼,False,대전광역시,유성구,30대
6488,803117184,정상회원,여,41,롯데카드,미혼,False,부산광역시,동구,40대
6489,803143168,정상회원,여,33,현대카드,미혼,False,경기도,화성시,30대
6490,803184000,정상회원,여,40,미래에셋증권,기혼,False,경기도,용인시,40대
6491,803364032,정상회원,여,46,신한은행,기혼,False,부산광역시,해운대구,40대
6492,803388160,정상회원,여,54,연결앱결제,미혼,미확인,전라남도,목포시,50대
6493,803846592,정상회원,여,39,하나은행,미혼,False,경상남도,진주시,30대
6494,804067456,정상회원,여,33,농협중앙회,기혼,True,충청남도,당진시,30대
6495,804071168,정상회원,남,73,연결앱결제,기혼,True,경기도,용인시,70대이상
6496,804375552,정상회원,여,44,연결앱결제,기혼,False,부산광역시,부산진구,40대
6497,804535168,정상회원,여,48,국민은행,미혼,False,경기도,성남시,40대
6498,804588992,정상회원,여,38,롯데카드,미확인,미확인,경상북도,포항시,30대
6499,804613120,정상회원,여,42,SC제일은행,기혼,False,강원도,홍천군,40대
6500,804614976,정상회원,남,40,신한카드,미확인,True,서울특별시,노원구,40대
6501,804759744,정상회원,여,58,부산은행,기혼,False,부산광역시,부산진구,50대
6502,804808000,정상회원,여,34,우리은행,미혼,False,서울특별시,중구,30대
6503,804811712,정상회원,여,31,현대카드,미혼,False,전라북도,남원시,30대
6504,804884096,정상회원,여,30,하나은행,미혼,False,경기도,수원시,30대
6505,805038144,정상회원,여,34,하나은행,기혼,False,전라북도,정읍시,30대
6506,805067840,정상회원,여,30,우리은행,미혼,False,서울특별시,동대문구,30대
6507,805362944,정상회원,여,65,롯데카드,기혼,미확인,전라남도,순천시,60대
6508,805400064,정상회원,여,39,신한카드,미혼,True,서울특별시,마포구,30대
6509,805472448,정상회원,남,48,연결앱결제,미확인,False,경상남도,거제시,40대
6510,805600512,정상회원,여,26,신한은행,기혼,미확인,전라북도,군산시,20대
6511,805799104,정상회원,여,35,농협중앙회,미혼,False,경기도,시흥시,30대
6512,805867776,정상회원,남,39,BC카드,미혼,False,경기도,부천시,30대
6513,805895616,정상회원,여,32,신한은행,미혼,False,서울특별시,동작구,30대
6514,805934592,정상회원,여,31,외환은행,미혼,False,강원도,원주시,30대
6515,805990272,정상회원,여,38,농협중앙회,기혼,False,강원도,춘천시,30대
6516,806420864,정상회원,여,30,롯데카드,기혼,False,경상남도,진주시,30대
6517,806428288,정상회원,여,29,연결앱결제,미혼,False,서울특별시,노원구,20대
6518,806437568,정상회원,여,32,국민은행,미혼,False,경상북도,포항시,30대
6519,806439424,정상회원,여,33,국민은행,미혼,미확인,서울특별시,강북구,30대
6520,806547072,정상회원,여,26,농협중앙회,기혼,False,서울특별시,도봉구,20대
6521,806617600,정상회원,여,42,현대카드,기혼,False,충청북도,단양군,40대
6522,806708544,정상회원,여,37,신한은행,미혼,False,경상북도,구미시,30대
6523,806803200,정상회원,여,60,우리은행,기혼,미확인,강원도,양양군,60대
6524,806938688,정상회원,여,45,하나은행,미혼,False,경기도,고양시,40대
6525,807532608,정상회원,여,30,롯데카드,미확인,미확인,광주광역시,서구,30대
6526,807569728,정상회원,여,62,국민은행,기혼,False,경상남도,사천시,60대
6527,807901952,정상회원,여,28,롯데카드,미확인,False,전라남도,여수시,20대
6528,807905664,정상회원,여,37,롯데카드,미혼,False,경상북도,구미시,30대
6529,808117248,정상회원,여,41,농협중앙회,미확인,False,경상북도,경주시,40대
6530,808258304,정상회원,여,29,신한은행,기혼,False,부산광역시,금정구,20대
6531,808278720,정상회원,여,55,농협중앙회,기혼,False,경기도,남양주시,50대
6532,808295424,정상회원,남,37,하나은행,기혼,True,부산광역시,남구,30대
6533,808456896,정상회원,여,31,새마을금고,미확인,False,경기도,안산시,30대
6534,808649920,정상회원,여,62,하나은행,미확인,False,강원도,태백시,60대
6535,809024832,정상회원,여,40,연결앱결제,기혼,False,서울특별시,영등포구,40대
6536,809355200,정상회원,여,46,현대카드,미확인,False,경상남도,양산시,40대
6537,809433152,정상회원,여,23,연결앱결제,미확인,미확인,대구광역시,수성구,20대
6538,809514816,정상회원,여,42,기업은행,기혼,True,경기도,안성시,40대
6539,809568640,정상회원,여,49,롯데카드,미확인,False,광주광역시,북구,40대
6540,809587200,정상회원,여,46,연결앱결제,기혼,True,경상남도,하동군,40대
6541,809963968,정상회원,여,39,신한은행,기혼,False,경상남도,김해시,30대
6542,810008512,정상회원,여,29,삼성카드,기혼,True,대구광역시,달서구,20대
6543,810194112,정상회원,여,40,연결앱결제,미확인,미확인,전라북도,전주시,40대
6544,810348160,정상회원,여,58,농협중앙회,미혼,미확인,충청남도,예산군,50대
6545,810461376,정상회원,여,35,농협중앙회,미혼,미확인,충청남도,홍성군,30대
6546,810491072,정상회원,여,65,롯데카드,미혼,True,강원도,홍천군,60대
6547,810763904,정상회원,여,58,롯데카드,기혼,False,인천광역시,중구,50대
6548,810992192,정상회원,여,38,새마을금고,미혼,미확인,대구광역시,수성구,30대
6549,811311424,정상회원,여,33,우리은행,미혼,False,경기도,평택시,30대
6550,811313280,정상회원,여,44,우리은행,기혼,False,서울특별시,강서구,40대
6551,811441344,정상회원,여,63,신한카드,미혼,False,경기도,양주시,60대
6552,811493312,정상회원,여,34,신한은행,미혼,False,부산광역시,해운대구,30대
6553,811582400,정상회원,여,30,연결앱결제,미혼,False,대전광역시,대덕구,30대
6554,811641792,정상회원,여,54,롯데카드,미혼,False,서울특별시,마포구,50대
6555,811690048,정상회원,여,46,국민은행,기혼,False,서울특별시,서대문구,40대
6556,811845952,정상회원,여,40,현대카드,미혼,False,경기도,화성시,40대
6557,811940608,정상회원,여,35,신한카드,미확인,False,경기도,광주시,30대
6558,812048256,정상회원,여,41,농협중앙회,기혼,미확인,광주광역시,서구,40대
6559,812204160,정상회원,여,41,신한카드,미확인,미확인,서울특별시,마포구,40대
6560,812378624,정상회원,여,32,국민은행,기혼,False,부산광역시,수영구,30대
6561,812484416,정상회원,여,66,연결앱결제,기혼,False,경상남도,김해시,60대
6562,812861184,정상회원,여,43,농협중앙회,미확인,미확인,경상남도,창원시,40대
6563,813007808,정상회원,여,31,롯데카드,기혼,False,경상북도,구미시,30대
6564,813150720,정상회원,여,29,우리은행,기혼,False,경기도,안성시,20대
6565,813219392,정상회원,여,40,BC카드,미혼,False,경상북도,김천시,40대
6566,813243520,정상회원,여,33,국민카드,미혼,미확인,서울특별시,강동구,30대
6567,813328896,정상회원,여,46,롯데카드,미혼,False,대구광역시,중구,40대
6568,813581312,정상회원,여,33,국민은행,미혼,False,경기도,가평군,30대
6569,813911680,정상회원,여,38,신한카드,미혼,False,부산광역시,수영구,30대
6570,814193792,정상회원,여,38,롯데카드,미혼,False,경기도,구리시,30대
6571,814427648,정상회원,여,28,BC카드,미혼,False,서울특별시,강서구,20대
6572,814581696,정상회원,여,33,신한카드,미혼,미확인,경상남도,거제시,30대
6573,814895360,정상회원,여,30,국민은행,미혼,False,인천광역시,남동구,30대
6574,815058688,정상회원,여,32,삼성카드,미혼,False,서울특별시,강남구,30대
6575,815138496,정상회원,여,51,신한은행,기혼,False,경상북도,봉화군,50대
6576,815162624,정상회원,여,47,기업은행,기혼,False,경기도,안양시,40대
6577,815353792,정상회원,여,32,우리은행,기혼,False,서울특별시,도봉구,30대
6578,815374208,정상회원,여,33,롯데카드,기혼,False,광주광역시,서구,30대
6579,815463296,정상회원,여,38,우리은행,미확인,False,경상북도,영주시,30대
6580,815606208,정상회원,여,47,신한카드,미혼,False,부산광역시,영도구,40대
6581,815689728,정상회원,여,33,신한카드,기혼,False,충청북도,충주시,30대
